"DatasetName","DatasetType","ElementNumber","ElementName","V2Number","National","State","Definition","Usage","Comment","V3Changes","MinOccurs","MaxOccurs","IsNillable","DataType","NV","PN","PNNill","NVList","PNList","minLength","maxLength","length","minInclusive","maxInclusive","minExclusive","totalDigits","fractionDigits","pattern",
"EMSDataSet","element","eTimes.13","Unit Back in Service Date/Time","E05_11","National","State","The date/time the unit back was back in service and available for response (finished with call, but not necessarily back in home location).","Mandatory","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.14","Unit Canceled Date/Time","E05_12","","State","The date/time the unit was canceled.","Optional","This date/time is to be documented if the unit went en route but neither arrived on scene nor made patient contact. 							<br/><br/>DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.15","Unit Back at Home Location Date/Time","E05_13","","","The date/time the responding unit was back in their service area. With agencies who utilized Agency Status Management, home location means the service area as assigned through the agency status management protocol.","Optional","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.16","EMS Call Completed Date/Time","","","","The date/time the responding unit completed all tasks associated with the event including transfer of the patient, and such things as cleaning and restocking.","Optional","For many EMS agencies, this would equal Unit Back in Service Date/Time (eTimes.13) if no travel is required to be back in service. 							<br/><br/>DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","ePatient.01","EMS Patient ID","","","","The unique ID for the patient within the Agency","Optional","This has been inserted to allow each patient to be tracked across multiple PCRs within an EMS Agency.","","0","1","","PatientID","","","","","","2","100","","","","","","","",
"EMSDataSet","element","ePatient.02","Last Name","E06_01","","State","The patient's last (family) name","Recommended","Pertinent negatives accepted with option of "Unable to Complete" or "Refused".","","0","1","Nillable","PersonLastName","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","1","50","","","","","","","",
"EMSDataSet","element","ePatient.03","First Name","E06_02","","State","The patient's first (given) name","Recommended","Pertinent negatives accepted with option of "Unable to Complete" or "Refused".","","0","1","Nillable","PersonFirstName","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","1","50","","","","","","","",
"EMSDataSet","element","ePatient.04","Middle Initial/Name","E06_03","","","The patient's middle name, if any","Optional","","","0","1","","PersonMiddleName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePatient.05","Patient's Home Address","E06_04","","State","The patient's home mailing or street address","Optional","This is a CMS standard.  According to the Medicare Claims Processing Manual, Chapter 15 - Ambulance, Ambulance suppliers bill using CMS-1500 form or CMS-1450 form for institution-based ambulance providers.  This standard adheres to CMS-1500 and 1450. 								<br/><br/>This element allows for a two line documentation of the address.  For out of country addresses the second line should be used to document, city, country, postal code and any other pertinent information.","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"EMSDataSet","element","ePatient.06","Patient's Home City","E06_05","","State","The patient's home city or township or residence","Optional","Based on GNIS Civil Code or Populated Place code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePatient.07","Patient's Home County","E06_06","National","State","The patient's home county or parish or residence","Required","Based on the ANSI Code Single Choice based on the County Name but stored as the ANSI code (combined 5 digit State and County codes) Should be required if there is a patient associated with the event. 							<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","1","1","Nillable","ANSICountyCode","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","5","","","","","","",
"EMSDataSet","element","ePatient.08","Patient's Home State","E06_07","National","State","The patient's home state, territory, or province, or District of Columbia, where the patient resides.","Required","The ANSI Code Selection by text but stored as ANSI code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","1","1","Nillable","ANSIStateCode","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","2","","","","","","",
"EMSDataSet","element","ePatient.09","Patient's Home ZIP Code","E06_08","National","State","The patient's home ZIP code of residence","Required","ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","1","1","Nillable","ZIP","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"EMSDataSet","element","ePatient.10","Patient's Home Country","E06_09","","State","The country in which the patient lives.","Optional","Based on the ISO Country Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePatient.11","Patient Home Census Tract","","","","The census tract in which the patient lives","Optional","Census Tract Data Website (files and descriptions): <a>http://www.census.gov/geo/www/2010census/tract_rel/tract_rel.html</a>","","0","1","","CensusTracts","","","","","","1","15","","","","","","","",
"EMSDataSet","element","ePatient.12","Social Security Number","E06_10","","","The patient's social security number","Optional","","","0","1","","SocialSecurityNumber","","","","","","","","","000000000","999999999","","","","",
"EMSDataSet","element","ePatient.13","Gender","E06_11","National","State","The Patient's Gender","Required","","","1","1","Nillable","Gender","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","ePatient.14","Race","E06_12","National","State","The patient's race as defined by the OMB (US Office of Management and Budget)","Required","OMB requirements are provided at: http://www.omhrc.gov/templates/browse.aspx?lvl=2&lvlID=172. Using single multiple choice question methodology to improve the completion of ethnicity information.<br/><br/>Ethnicity (Version 2.2.1: E06_13) has been merged with this data element and retired.","","1","M","Nillable","Race","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","ePatient.15","Age","E06_14","National","State","The patient's age (either calculated from date of birth or best approximation)","Required","","","1","1","Nillable","Age","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1","120","","","","",
"EMSDataSet","element","ePatient.16","Age Units","E06_15","National","State","The unit used to define the patient's age","Required","","","1","1","Nillable","AgeUnits","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","ePatient.17","Date of Birth","E06_16","","State","The patient's date of birth","Recommended","","","0","1","Nillable","DateOfBirth","NV","PN","PNNill","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","PN.UnableToComplete; PN.Refused; ","","","","1890-01-01","2050-01-01","","","","",
"EMSDataSet","element","ePatient.18","Patient's Phone Number","E06_17","","","The patient's phone number","Optional","This element contains an attribute to define what type of phone number is being documented i.e. Fax, Home, Mobile, Pager, and Work.","","0","M","","PhoneNumber","","","","","","","","","","","","","","[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]",
"EMSDataSet","element","ePatient.19","Patient's Email Address","","","","The email address of the patient","Optional","Added to improve follow-up and billing communication.","","0","M","","EmailAddress","","","","","","3","100","","","","","","",".+@.+",
"EMSDataSet","element","ePatient.20","State Issuing Driver's License","E06_18","","","The state that issued the drivers license","Optional","Stored as the ANSI State Code. <br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePatient.21","Driver's License Number","E06_19","","","The patient's drivers license number","Optional","","","0","1","","DriversLicenseNumber","","","","","","1","30","","","","","","","",
"EMSDataSet","element","ePayment.01","Primary Method of Payment","E07_01","National","State","The primary method of payment or type of insurance associated with this EMS encounter","Required","","","1","1","Nillable","PrimaryMethodOfPayment","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","ePayment.02","Physician Certification Statement","E07_02","","","Indication of whether a physician certification statement (PCS) is available documenting the medical necessity or the EMS encounter.","Optional","Data Element Name changed from Certificate of Medical Necessity to Physician Certification Statement. The PCS statement and documentation of medical necessity is a requirement of the Centers for Medicare & Medicaid Services. The circumstances are defined in 42 CFR 410.40 (d)(2) and (d)(3). http://www.cms.gov/ 										<br/><br/>A PCS is required for the following non-emergency transport: 										<br/>1) Non-Emergency Repetitive Scheduled 										<br/>2) Non Emergency Non-Repetitive-Scheduled 										<br/>3) Non Emergency Services - Non Scheduled - Under direct care of a physician","","0","1","","YesNoUnkValues","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.03","Date Physician Certification Statement Signed","","","","The date the Physician Certification Statement was signed","Optional","Added to assist in billing documentation. Associated with ePayment.02:  Physician Certification Statement. 										  	<br/><br/>DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","ePayment.04","Reason for Physician Certification Statement","","","","The reason for EMS transport noted on the Physician Certification Statement","Optional","Added to assist in billing documentation.","","0","M","","Reason","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.05","Healthcare Provider Type Signing Physician Certification Statement","","","","The type of healthcare provider who signed the Physician Certification Statement","Optional","","","0","1","","HealthcareProviderType","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.06","Last Name of Individual Signing Physician Certification Statement","","","","The last name of the healthcare provider who signed the Physician Certification Statement.","Optional","Added to assist in billing documentation.","","0","1","","PersonLastName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.07","First Name of Individual Signing Physician Certification Statement","","","","The first name of the healthcare provider who signed the Physician Certification Statement.","Optional","Added to assist in billing documentation.","","0","1","","PersonFirstName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.08","Patient Resides in Service Area","","","","An indication of whether the patient's current residence is within the EMS agency service area.","Optional","Added to assist in billing documentation.","","0","1","","ResidencyStatusOfThePatient","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.09","Insurance Company ID","E07_03","","","The ID Number of the patient's insurance company.","Optional","","","0","1","","InsuranceCompanyID","","","","","","2","60","","","","","","","",
"EMSDataSet","element","ePayment.10","Insurance Company Name","","","","The name of the patient's insurance company.","Optional","","","0","1","","InsuranceCompanyName","","","","","","2","100","","","","","","","",
"EMSDataSet","element","ePayment.11","Insurance Company Billing Priority","E07_04","","","The billing priority or order for the insurance company.","Optional","","","0","1","","InsuranceCompanyBillingPriority","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.12","Insurance Company Address","E07_05","","","The mailing address of the Insurance Company","Optional","","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"EMSDataSet","element","ePayment.13","Insurance Company City","E07_06","","","The insurance company's city or township","Optional","Based on GNIS Civil Code or Populated Place code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.14","Insurance Company State","E07_07","","","The insurance company's state, territory, or province, or District of Columbia.","Optional","Based on the ANSI State Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.15","Insurance Company ZIP Code","E07_08","","","The insurance company's ZIP Code","Optional","ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"EMSDataSet","element","ePayment.16","Insurance Company Country","","","","The insurance company's country","Optional","Based on the ISO Country Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","Added to better document international addresses.","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.17","Insurance Group ID/Name","E07_09","","","The ID number or name of the patient's insurance group","Optional","","","0","1","","InsuranceGroupIDName","","","","","","2","30","","","","","","","",
"EMSDataSet","element","ePayment.18","Insurance Policy ID Number","E07_10","","","The ID number of the patient's insurance policy","Optional","","","0","1","","InsurancePolicyIDNumber","","","","","","2","30","","","","","","","",
"EMSDataSet","element","ePayment.19","Last Name of the Insured","E07_11","","","The last (family) name of the person insured by the insurance company.","Optional","","","0","1","","PersonLastName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.20","First Name of the Insured","E07_12","","","The first (given) name of the person insured by the insurance company","Optional","","","0","1","","PersonFirstName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.21","Middle Initial/Name of the Insured","E07_13","","","The middle name, if any, of the person insured by the insurance company.","Optional","","","0","1","","PersonMiddleName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.22","Relationship to the Insured","E07_14","","","The relationship of the patient to the primary insured person","Optional","","","0","1","","RelationshipToInsured","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.23","Closest Relative/Guardian Last Name","E07_18","","","The last (family) name of the patient's closest relative or guardian","Optional","","","0","1","","PersonLastName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.24","Closest Relative/ Guardian First Name","E07_19","","","The first (given) name of the patient's closest relative or guardian","Optional","","","0","1","","PersonFirstName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.25","Closest Relative/ Guardian Middle Initial/Name","E07_20","","","The middle name/initial, if any, of the closest patient's relative or guardian.","Optional","","","0","1","","PersonMiddleName","","","","","","1","50","","","","","","","",
"EMSDataSet","element","ePayment.26","Closest Relative/ Guardian Street Address","E07_21","","","The home street address of the patient's closest relative or guardian.","Optional","This element allows for a two line documentation of the address.  For out of country addresses the second line should be used to document, city, country, postal code and any other pertinent information.","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"EMSDataSet","element","ePayment.27","Closest Relative/ Guardian City","E07_22","","","The home city of the patient's closest relative or guardian.","Optional","Based on GNIS Civil Code or Populated Place code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.28","Closest Relative/ Guardian State","E07_23","","","The home state of the patient's closest relative or guardian","Optional","Based on ANSI State Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.29","Closest Relative/ Guardian ZIP Code","E07_24","","","The home ZIP Code of the patient's closest relative or guardian","Optional","ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"EMSDataSet","element","ePayment.30","Closest Relative/ Guardian Country","","","","The home country of the patient's closest relative or guardian","Optional","Based on the ISO Country Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","Added to improve international compatibility.","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.31","Closest Relative/ Guardian Phone Number","E07_25","","","The phone number of the patient's closest relative or guardian","Optional","","","0","M","","PhoneNumber","","","","","","","","","","","","","","[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]",
"EMSDataSet","element","ePayment.32","Closest Relative/ Guardian Relationship","E07_26","","","The relationship of the patient's closest relative or guardian","Optional","","","0","1","","ClosestRelativeGuardianRelationship","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.33","Patient's Employer","E07_27","","","The patient's employers Name","Optional","","","0","1","","EmployerName","","","","","","2","60","","","","","","","",
"EMSDataSet","element","ePayment.34","Patient's Employer's Address","E07_28","","","The street address of the patient's employer","Optional","This element allows for a two line documentation of the address.  For out of country addresses the second line should be used to document, city, country, postal code and any other pertinent information.","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"EMSDataSet","element","ePayment.35","Patient's Employer's City","E07_29","","","The city of the patient's employer","Optional","Based on GNIS Civil Code or Populated Place Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.36","Patient's Employer's State","E07_30","","","The state of the patient's employer","Optional","Based on ANSI State Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.37","Patient's Employer's ZIP Code","E07_31","","","The ZIP Code of the patient's employer","Optional","ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"EMSDataSet","element","ePayment.38","Patient's Employer's Country","","","","The country of the patient's employer","Optional","Based on the ISO Country Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","Added to improve international compatibility.","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"EMSDataSet","element","ePayment.39","Patient's Employer's Primary Phone Number","E07_32","","","The employer's primary phone number.","Optional","","","0","1","","PhoneNumber","","","","","","","","","","","","","","[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]",
"EMSDataSet","element","ePayment.40","Response Urgency","E07_33","","","The urgency in which the EMS agency began to mobilize resources for this EMS encounter.","Optional","This is for billing documentation.","","0","1","","ResponseUrgency","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.41","Patient Transport Assessment","","","","Documentation of the patient's transport need based on mobility and/or physical capability.","Optional","Added to better justify the medical necessity of the transport. Based on CMS 42 CFR Ch IV (10-1-02 Edition) & 410.40 (d) medical necessity requirement (1)","","0","M","","TransportAssessment","","","","","","","","","","","","","","",
"EMSDataSet","element","ePayment.42","Specialty Care Transport Care Provider","","","","Documentation to show the patient care provided to the patient met the Specialty Care Transport Base Rate requirements.","Optional","Added to improve Specialty Care Transport billing justification. In accordance with CMS requirements Specialty Care Transport (SCT): ""Additional training" means the specific additional training that a State requires a paramedic to complete in order to qualify to furnish specialty care to a critically ill or injured patient during an SCT."","","0","M","","TransportCareProvider","","","","","","","","","","","","","","",
