"DatasetName","DatasetType","ElementNumber","ElementName","V2Number","National","State","Definition","Usage","Comment","V3Changes","MinOccurs","MaxOccurs","IsNillable","DataType","NV","PN","PNNill","NVList","PNList","minLength","maxLength","length","minInclusive","maxInclusive","minExclusive","totalDigits","fractionDigits","pattern",
"DEMDataSet","element","dConfiguration.17","Dispatch Center (CAD) Name or ID","","","","The name or ID of the dispatch center providing electronic data to the PCR for the EMS agency, if applicable.","Optional","This element can be used to identify the dispatch center (Primary or Secondary Service Answering Point - PSAP) that dispatches the EMS agency.  If the EMS agency is able to populate the Patient Care Report (PCR) with CAD specific details (times, incident address information, crew information, EMD, etc) the name or ID of the dispatch center should be documented. Information in dConfiguration.17 may be used to populate eDispatch.04 - Computer Aided Dispatch (CAD) Name or ID if a CAD integration exists.","Added to the dataset to assist in identifying the CAD / dispatch center providing information to the EMS agency and ePCR when there are multiple dispatch centers sending resources to the same EMS incident.","0","M","","DispatchCenterCADNameorID","","","","","","2","100","","","","","","","",
"DEMDataSet","element","dLocation.01","EMS Location Type","","","","The type of EMS Location which could be a fixed station or a pre-determined staging area.","Optional","This is associated with the EMS Agency associated with the EMS Agency Number (dAgency.02).","Added to allow multiple locations to be documented for an EMS Agency.","0","1","","LocationType","","","","","","","","","","","","","","",
"DEMDataSet","element","dLocation.02","EMS Location Name","D05_01","","","The name of the EMS Location.","Optional","","","0","1","","StationName","","","","","","2","100","","","","","","","",
"DEMDataSet","element","dLocation.03","EMS Location Number","D05_02","","","The ID number of the EMS Location.","Optional","","","0","1","","StationNumber","","","","","","1","50","","","","","","","",
"DEMDataSet","element","dLocation.04","EMS Location GPS","D05_04","","","The GPS coordinate of  the EMS location.","Optional","The pattern for GPS location is in the format "<span style="font-style:italic">latitude</span>,<span style="font-style:italic">longitude</span>" where: 										  <br/>- <span style="font-style:italic">latitude</span> has a minimum of -90 and a maximum of 90 with up to 6 decimal places 										  <br/>- <span style="font-style:italic">longitude</span> has a minimum of -180 and a maximum of 180 with up to 6 decimal places","","0","1","","GPSLocation","","","","","","","","","","","","","","(\+|-)?([9][0]|([1-8][0-9]|[0-9]|90)(\.[0-9]{1,6})?),(\+|-)?([1][8][0]|([1][0-7][0-9]|[1-9][0-9]|[0-9]|90)(\.[0-9]{1,6})?)",
"DEMDataSet","element","dLocation.05","EMS Location US National Grid Coordinates","","","","The US National Grid Coordinates of the EMS location.","Optional","For more information go to www.fgdc.gov/usng.","","0","1","","USNG","","","","","","","","","","","","","","[1][0-9][R,S,T,U][ABCDEFGHJKLMNPQRSTUVWXYZ][ABCDEFGHJKLMNPQRSTUV][0-9]{8}",
"DEMDataSet","element","dLocation.06","EMS Location Address","D05_05","","","The address of the EMS Location.","Optional","","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"DEMDataSet","element","dLocation.07","EMS Location City","D05_06","","","The city of the EMS Location.","Optional","Based on GNIS Civil Code or Populated Place code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"DEMDataSet","element","dLocation.08","EMS Location State","D05_07","","","The state of the EMS Location.","Optional","Based on the ANSI Code. <br/><br/>ANSI Country Codes (ISO 3166) Website:<a>http://geonames.usgs.gov/domestic/download_data.htm </a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"DEMDataSet","element","dLocation.09","EMS Station or Location ZIP Code","D05_08","","","The ZIP code of the EMS Location.","Optional","Zip Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"DEMDataSet","element","dLocation.10","EMS Location County","","","","The county of the EMS Location","Optional","County codes are based on ISO/ANSI codes. A 5-digit code based on state (2-digits) and county (5-digit). 										<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSICountyCode","","","","","","","","5","","","","","","",
"DEMDataSet","element","dLocation.11","EMS Location Country","","","","The country of the EMS location.","Optional","The International Organization for Standardization (ISO) ISO 3166-1-alpha-2 code element for the country. 										<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","Added to improve international implementations.","0","1","","ANSICountryCodesCAMXUS","","","","","","","","","","","","","","",
"DEMDataSet","element","dLocation.12","EMS Location Phone Number","D05_09","","","The phone number of the EMS Location.","Optional","","","0","M","","PhoneNumber","","","","","","","","","","","","","","[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]",
"DEMDataSet","element","dVehicle.01","Unit/Vehicle Number","D06_01","","State","The unique ID number for the unit which is specific for each vehicle. This ID number may be the state's vehicle's permit number.","Recommended","This element can be used in EMS PCR documentation to document the vehicle. This element should be used to populate eResponse.13 (EMS Vehicle (Unit) Number).","","0","1","Nillable","VehicleNumber","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","1","25","","","","","","","",
"DEMDataSet","element","dVehicle.02","Vehicle Identification Number","","","","The manufacturer's VIN associated with the vehicle.","Optional","Consider VIN standard ISO-3779 and ISO-3780.","","0","1","","VehicleIdentificationNumber","","","","","","17","17","","","","","","","",
"DEMDataSet","element","dVehicle.03","EMS Unit Call Sign","","","","The EMS unit number used to dispatch and communicate with the unit. This may be the same as the EMS Unit/Vehicle Number in many agencies.","Optional","","","0","1","","EMSUnitCallSign","","","","","","1","50","","","","","","","",
"DEMDataSet","element","dVehicle.04","Vehicle Type","D06_03","","State","The vehicle type of the unit (ambulance, fire, truck, etc.).","Recommended","","","0","1","Nillable","VehicleType","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"DEMDataSet","element","dVehicle.05","Crew State Certification/Licensure Levels","D06_04","","","The certification/licensure level of the ambulance by the state or the certification/licensure level at which the vehicle is most commonly staffed.","Optional","The new 2009 EMS Educational Levels have been added. The category EMT-Intermediate includes EMS professionals with an “85” or “99” certification level.","","0","1","","StateCertificationLicensureLevels","","","","","","","","","","","","","","",
"DEMDataSet","element","dVehicle.06","Number of Each EMS Personnel Level on Normal 911 Ambulance Response","D06_05","","","The number of each personnel level associated with the vehicle crew.","Optional","Indicate the number of each of the following EMS Personnel levels on the crew. Associated with each Certification/Licensure Level in dVehicle.05 (Crew State Certification/Licensure Levels).","","0","1","","NumberofPersonnel","","","","","","","","","1","12","","","","",
"DEMDataSet","element","dVehicle.07","Number of Each EMS Personnel Level on Normal 911 Response (Non-Transport) Vehicle","","","","The number of each personnel level for your EMS Agency's Medical (Non-911) Non-Transport Ambulance.","Optional","Indicate the number of each of the following EMS Personnel levels on the crew. Associated with each Certification/Licensure Level in dVehicle.05 (Crew State Certification/Licensure Levels).","","0","1","","NumberofPersonnel","","","","","","","","","1","12","","","","",
"DEMDataSet","element","dVehicle.08","Number of Each EMS Personnel Level on Normal Medical (Non-911) Transport Ambulance","","","","The number of each personnel level for your EMS Agency's Medical (Non-911) Transport Ambulance.","Optional","Indicate the number of each of the following EMS Personnel levels on the crew. Associated with each Certification/Licensure Level in dVehicle.05(Crew State Certification/Licensure Levels).","","0","1","","NumberofPersonnel","","","","","","","","","1","12","","","","",
"DEMDataSet","element","dVehicle.09","Vehicle Initial Cost","D06_06","","","Initial costs of vehicles held by agency excluding all medical and other equipment not associated with the vehicle. This cost should be inclusive of all sources of funding including grants, donations, and any other capital.","Optional","","","0","1","","VehicleInitialCost","","","","","","","","","1","10000000","","","","",
"DEMDataSet","element","dVehicle.10","Vehicle Model Year","D06_07","","State","The year the vehicle was manufactured.","Recommended","","","0","1","Nillable","Year","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","1900","2050","","","","",
"DEMDataSet","element","dVehicle.11","Year Miles/Kilometers Hours Accrued","D06_08","","","The year the hours and miles/kilometers were accumulated.","Optional","Multiple entry to allow multiple years to be stored.","","0","1","","Year","","","","","","","","","1900","2050","","","","",
"DEMDataSet","element","dVehicle.12","Annual Vehicle Hours","D06_09","","","The number of hours the vehicle was in service for the agency for the defined year.","Optional","Associated with each year of element dVehicle.11 (Year Miles/Hours Accrued).","","0","1","","VehicleHours","","","","","","","","","1","10000","","","","",
"DEMDataSet","element","dVehicle.13","Annual Vehicle Miles/Kilometers","D06_10","","","The number of miles/kilometers the vehicle accumulated in service for the agency for the defined year (Odometer Reading).","Optional","Associated with each year of (dVehicle.11) Year Miles/Kilometers Hours Accrued.","","0","1","","AnnualOdometerReading","","","","","","","","","","","","7","1","",
"DEMDataSet","element","dPersonnel.01","EMS Personnel's Last Name","D08_01","","State","The last name of the personnel.","Recommended","","","0","1","Nillable","PersonLastName","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","1","50","","","","","","","",
"DEMDataSet","element","dPersonnel.02","EMS Personnel's First Name","D08_03","","State","The first name of the personnel.","Recommended","","","0","1","Nillable","PersonFirstName","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","1","50","","","","","","","",
"DEMDataSet","element","dPersonnel.03","EMS Personnel's Middle Name/Initial","D08_02","","State","The middle name or initial of the personnel.","Recommended","","","0","1","Nillable","PersonMiddleName","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","1","50","","","","","","","",
"DEMDataSet","element","dPersonnel.04","EMS Personnel's Mailing Address","D08_04","","","The Street or PO Box of the personnel's mailing address.","Optional","For individuals living outside the USA the full address can be entered in the address line.","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"DEMDataSet","element","dPersonnel.05","EMS Personnel's City of Residence","D08_05","","","The city of the personnel's mailing address.","Optional","Based on GNIS Civil Code or Populated Place code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.06","EMS Personnel's State","D08_06","","","The state of the personnel's mailing address.","Optional","Based on ANSI Code.<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm </a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"DEMDataSet","element","dPersonnel.07","EMS Personnel's ZIP Code","D08_07","","","The ZIP code of the personnel's mailing address.","Optional","Zip Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"DEMDataSet","element","dPersonnel.08","EMS Personnel's Country","","","","The country of the personnel mailing address.","Optional","Based on ANSI Code.<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","","0","1","","ANSICountryCodesCAMXUS","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.09","EMS Personnel's Phone Number","D08_08","","","The phone number for the personnel.","Optional","","","0","M","","PhoneNumber","","","","","","","","","","","","","","[2-9][0-9][0-9]-[2-9][0-9][0-9]-[0-9][0-9][0-9][0-9]",
"DEMDataSet","element","dPersonnel.10","EMS Personnel's Email Address","D08_10","","","The primary email address of the personnel.","Optional","","","0","M","","EmailAddress","","","","","","3","100","","","","","","",".+@.+",
"DEMDataSet","element","dPersonnel.11","EMS Personnel's Date of Birth","D08_11","","State","The personnel's date of birth.","Recommended","","","0","1","Nillable","DateType","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dPersonnel.12","EMS Personnel's Gender","D08_12","","State","The personnel's gender.","Recommended","","","0","1","Nillable","Gender","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.13","EMS Personnel's Race","D08_13","","State","The personnel's race as defined by the OMB (US Office of Management and Budget).","Recommended","OMB requirements are provided at: http://www.omhrc.gov/templates/browse.aspx?lvl=2&lvlID=172. A single multiple choice question methodology is being implemented to improve the completion of ethnicity information. Ethnicity (Version 2.1.1:  D08_14) has been merged with this data element and retired.","","0","M","Nillable","DemographicRace","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.14","EMS Personnel's Citizenship","","","","The documentation of the personnel's citizenship.","Optional","Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm</a>","","0","1","","ANSICountryCode","","","","","","","","2","","","","","","",
"DEMDataSet","element","dPersonnel.15","EMS Personnel's Highest Educational Degree","","","","The highest educational degree completed by the personnel.","Optional","Based on Census 2000 Educational Attainment Question.","","0","1","","PersonnelHighestEducationalDegree","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.16","EMS Personnel's Degree Subject/Field of Study","","","","The area of the personnel's post high-school (post-secondary) degree.","Optional","","","0","M","","PersonnelDegreeFieldofStudy","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.17","EMS Personnel's Motor Vehicle License Type","","","","The type of motor vehicle license (i.e. Class A, B, Pilot, etc.) of the EMS personnel.","Optional","","","0","M","","PersonnelVehicleLicenseType","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.18","EMS Personnel's Immunization Status","","","","The type of immunization status.","Optional","","","0","1","","ImmunizationType","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.19","EMS Personnel's Immunization Year","","","","The year associated with each immunization type.","Optional","","","0","1","","Year","","","","","","","","","1900","2050","","","","",
"DEMDataSet","element","dPersonnel.20","EMS Personnel's Foreign Language Ability","","","","The languages spoken (other than English) by the personnel with at least an elementary level of proficiency.","Optional","","Added to better describe the EMS workforce.","0","M","","PersonnelForeignLanguageAbility","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.21","EMS Personnel's Agency ID Number","D07_01","","","The local agency ID number for the personnel.","Optional","This is a local ID and not the ID associated with the state credential. This may be the same as the state credential ID depending on the state and local implementation. This should be a unique number and not reused.","","0","1","","PersonnelAgencyIDNumber","","","","","","2","50","","","","","","","",
"DEMDataSet","element","dPersonnel.22","EMS Personnel's State of Licensure","","","State","The state of the certification/licensure ID number assigned to the personnel member.","Recommended","","","0","1","Nillable","ANSIStateCode","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","2","","","","","","",
"DEMDataSet","element","dPersonnel.23","EMS Personnel's State's Licensure ID Number","D07_02","","State","The state's licensure/certification ID number for the personnel.","Recommended","","","0","1","Nillable","StateLicensureID","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","2","50","","","","","","","",
"DEMDataSet","element","dPersonnel.24","EMS Personnel's State EMS Certification Licensure Level","D08_15","","State","The personnel's state EMS certification level.","Recommended","Added 2009 EMS Education Levels.<br/><br/>The category EMT-Intermediate includes EMS professionals with an “85” or “99” certification level.","","0","1","Nillable","StateCertificationLicensureLevels","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.25","EMS Personnel's State EMS Current Certification Date","D08_17","","","The date of the personnel's current EMS certification/licensure.","Optional","Clarified as the current certification/licensure.","","0","1","","DateType","","","","","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dPersonnel.26","EMS Personnel's Initial State's Licensure Issue Date","D08_18","","","The date on which the EMS personnel's state's EMS certification/licensure was originally issued. This is the date of the first certification/licensure for the EMS level.","Optional","Clarified as the FIRST (original) certification/licensure date.","","0","1","","DateType","","","","","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dPersonnel.27","EMS Personnel's Current State's Licensure Expiration Date","","","","The date on which the EMS personnel's (highest) state EMS certification/licensure expires.","Optional","","","0","1","","DateType","","","","","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dPersonnel.28","EMS Personnel's National Registry Number","","","","The National Registry number associated with the level of certification/licensure obtained through NREMT.","Optional","","","0","1","","NationalRegistryNumber","","","","","","","","","","","","","","[A-Z][A-Z0-9][0-9]{6}",
"DEMDataSet","element","dPersonnel.29","EMS Personnel's National Registry Certification Level","","","","The level of the current National Registry of Emergency Medical Technicians (NREMT) certification.","Optional","The category EMT-Intermediate includes EMS professionals with an “85” or “99” certification level.","","0","1","","NationalRegistryCertificationLevel","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.30","EMS Personnel's Current National Registry Expiration Date","","","","The date on which the EMS Personnel's National Registry of EMTs certification/licensure expires","Optional","","","0","1","","DateType","","","","","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dPersonnel.31","EMS Personnel's Employment Status","D07_03","","State","The personnel's primary employment status for this agency.","Recommended","","","0","1","Nillable","EmploymentStatus","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.32","EMS Personnel's Employment Status Date","D07_04","","State","The personnel's employment status date.","Recommended","","","0","1","Nillable","DateType","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dPersonnel.33","EMS Personnel's Hire Date","","","","The date the employee was hired by the EMS agency for this current job.","Optional","This is intended to collect information based on the current employment/job.  If the EMS personnel has a come and go status, this should reflect the most recent employment/job.","","0","1","","DateType","","","","","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dPersonnel.34","EMS Personnel's Primary EMS Job Role","","","State","The individuals primary/main EMS role at the EMS agency. This is the function which is performed the majority of the time for the EMS personnel.","Recommended","This is a single choice data element which should reflect the EMS Personnel's primary/main job role for which he/she functions. It is understood that most EMS personnel perform more than one role as a part of their position. Other roles should be documented in dPersonnel.36 (EMS Personnel's Other Job Responsibilities).","","0","1","Nillable","JobResponsibilities","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.35","EMS Personnel's Other Job Responsibilities","","","State","The EMS personnel's other job responsibilities at the agency beyond their primary role documented in dPersonnel.34 (EMS Personnel's Primary EMS Job Role).","Recommended","","","0","M","Nillable","JobResponsibilities","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.36","EMS Personnel's Total Length of Service in Years","D08_19","","","The personnel's total length of EMS service at any level (years).","Optional","","","0","1","","TotalService","","","","","","","","","0","80","","","","",
"DEMDataSet","element","dPersonnel.37","EMS Personnel's Date Length of Service Documented","D08_20","","","The date which the length of EMS service was documented.","Optional","Associated with dPersonnel.37 (EMS Personnel's Total Length of Service in Years).","","0","1","","DateType","","","","","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dPersonnel.38","EMS Professional's Practice Level","D07_05","","","The EMS certification level at which the individual is providing patient care services for the EMS agency.","Optional","The category EMT-Intermediate includes EMS professionals with an “85” or “99” certification level.","","0","1","","StateCertificationLicensureLevels","","","","","","","","","","","","","","",
"DEMDataSet","element","dPersonnel.39","Date of Professional's Certification or Licensure for Agency","D07_06","","","The date that the Certification/Licensure was achieved for the local EMS agency.","Optional","","","0","1","","DateType","","","","","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dDevice.01","Medical Device Serial Number","D09_01","","","The unique manufacturer's serial number associated with a medical device.","Optional","","","0","1","","DeviceSerialNumber","","","","","","2","50","","","","","","","",
"DEMDataSet","element","dDevice.02","Medical Device Name or ID","D09_02","","","The local number or configurable Name/ID of the medical device.","Optional","","","0","1","","DeviceNameorID","","","","","","2","50","","","","","","","",
"DEMDataSet","element","dDevice.03","Medical Device Type","","","","The type of medical device.","Optional","This is multiple choice to allow documentation of various multifunction device configurations.","","0","M","","MedicalDeviceType","","","","","","","","","","","","","","",
"DEMDataSet","element","dDevice.04","Medical Device Manufacturer","D09_03","","","The manufacturer of the medical device.","Optional","","","0","1","","DeviceManufacturer","","","","","","2","50","","","","","","","",
"DEMDataSet","element","dDevice.05","Medical Device Model Number","D09_04","","","The specific manufacturer's model number associated with medical device.","Optional","","","0","1","","ModelNumber","","","","","","2","50","","","","","","","",
"DEMDataSet","element","dDevice.06","Medical Device Purchase Date","D09_05","","","The date the device was purchased or placed in service by the EMS agency.","Optional","","","0","1","","DateType","","","","","","","","","1900-01-01","2050-01-01","","","","",
"DEMDataSet","element","dFacility.01","Type of Facility","D04_15","","","The type of facility (healthcare or other) that the EMS agency transports patients to or from.","Optional","","","0","1","","TypeOfFacility","","","","","","","","","","","","","","",
"DEMDataSet","element","dFacility.02","Facility Name","D04_11","","","The name of the facility.","Optional","","","0","1","","FacilityName","","","","","","2","100","","","","","","","",
"DEMDataSet","element","dFacility.03","Facility Location Code","D04_12","","","The code of the facility as assigned by the state or the EMS agency.","Optional","The information contained within this element could be used to populate eScene.09 (Incident Facility Code)  or eDisposition.02 (Destination/Transferred To, Code) via a drop down list created at either the EMS Agency or State level.","","0","1","","FacilityCode","","","","","","2","50","","","","","","","",
"DEMDataSet","element","dFacility.04","Hospital Designations","","","","The designation(s) associated with the hospital (e.g. Trauma, STEMI, Peds, etc)","Optional","To be documented when in eDisposition.21 "Hospital" is selected .","","0","M","","HospitalDesignation","","","","","","","","","","","","","","",
"DEMDataSet","element","dFacility.05","Facility National Provider Identifier","","","","The facility National Provider Identifier associated with National Provider System (NPS).","Optional","","","0","1","","NationalProviderIdentifier","","","","","","","","10","","","","","","",
"DEMDataSet","element","dFacility.06","Facility Room, Suite, or Apartment","","","","The number of the specific room, suite, or apartment of the facility.","Optional","","","0","1","","FacilityRoom","","","","","","1","15","","","","","","","",
"DEMDataSet","element","dFacility.07","Facility Street Address","","","","The address where the facility is located.","Optional","The information contained within this element could be used to populate the address information within eScene.18 (Incident State) and/or eDisposition.03 (Destination Street Address)  as appropriate.","","0","1","","StreetAddress","","","","","","1","55","","","","","","","",
"DEMDataSet","element","dFacility.08","Facility City","","","","The city where the facility is located.","Optional","Based on GNIS Civil Code or Populated Place code. The information contained within this element could be used to populate the address information within eScene.17 (Incident City) and/or eDisposition.04 (Destination City) as appropriate. 										<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","CityGnisCode","","","","","","","","","","","","","","",
"DEMDataSet","element","dFacility.09","Facility State","","","","The state where the facility is located.","Optional","Based on the ANSI Code.  The information contained within this element could be used to populate the address information within eScene.18 (Incident State) and/or eDisposition.05 (Destination State) as appropriate. 								<br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSIStateCode","","","","","","","","2","","","","","","",
"DEMDataSet","element","dFacility.10","Facility ZIP Code","","","","The zip code where the facility is located.","Optional","The information contained within this element could be used to populate the address information within eScene.19 (Incident ZIP Code) and/or eDisposition.07 (Destination ZIP Code) as appropriate. 										<br/><br/>ZIP Codes Product Website: <a>https://www.zipcodedownload.com/Products/Product/Z5Commercial/Standard/Overview/</a> <br/>Product: USA - 5-digit ZIP Code Database, Commercial Edition","","0","1","","ZIP","","","","","","","","","","","","","","[0-9]{5}|[0-9]{5}-[0-9]{4}|[0-9]{5}-[0-9]{5}|[A-Z][0-9][A-Z] [0-9][A-Z][0-9]",
"DEMDataSet","element","dFacility.11","Facility County","","","","The county where the facility is located.","Optional","Based on the ANSI Code.  The information contained within this element could be used to populate the address information within eScene.21 (Incident County) and/or eDisposition.06 (Destination County) as appropriate. <br/><br/>GNIS Codes Website: <a>http://geonames.usgs.gov/domestic/download_data.htm</a>","","0","1","","ANSICountyCode","","","","","","","","5","","","","","","",
"DEMDataSet","element","dFacility.12","Facility Country","","","","The country where the facility is located.","Optional","Based on the ANSI Code.  The information contained within this element could be used to populate the address information within eScene.22 (Incident Country) and/or eDisposition.08 (Destination Country) as appropriate. 										<br/><br/>ANSI Country Codes (ISO 3166) Website: <a>http://www.iso.org/iso/country_codes/iso_3166_code_lists.htm </a>","","0","1","","ANSICountryCodesCAMXUS","","","","","","","","","","","","","","",
"DEMDataSet","element","dFacility.13","Facility GPS Location","","","","The facility GPS Coordinates.","Optional","The information contained within this element could be used to populate the address information within eScene.10 (Scene GPS Location) and/or eDisposition.09 (Destination GPS Location) as appropriate.                       <br/><br/>The pattern for GPS location is in the format "<span style="font-style:italic">latitude</span>,<span style="font-style:italic">longitude</span>" where: 										  <br/>- <span style="font-style:italic">latitude</span> has a minimum of -90 and a maximum of 90 with up to 6 decimal places 										  <br/>- <span style="font-style:italic">longitude</span> has a minimum of -180 and a maximum of 180 with up to 6 decimal places","","0","1","","GPSLocation","","","","","","","","","","","","","","(\+|-)?([9][0]|([1-8][0-9]|[0-9]|90)(\.[0-9]{1,6})?),(\+|-)?([1][8][0]|([1][0-7][0-9]|[1-9][0-9]|[0-9]|90)(\.[0-9]{1,6})?)",
"DEMDataSet","element","dFacility.14","Facility US National Grid Coordinates","","","","Facility US National Grid Coordinates","Optional","Standard found at www.fgdc.gov/usng. The information contained within this element could be used to populate the address information within eScene.11 (Scene US National Grid Coordinates) and/or eDisposition.10 (Disposition Location US National Grid Coordinates) as appropriate.","","0","1","","USNG","","","","","","","","","","","","","","[1][0-9][R,S,T,U][ABCDEFGHJKLMNPQRSTUVWXYZ][ABCDEFGHJKLMNPQRSTUV][0-9]{8}",
"DEMDataSet","element","dCustomResults.01","Custom Data Element Result","","","","The actual value or values chosen (if values listed in dCustomConfiguration.06) or result (free text, Date/Time, or number) documented for the Custom Data Element","Mandatory","","Added to allow customized data elements to be inserted and collected from within the NEMSIS Version 3 standard.","1","M","Nillable","CustomResults","NV","PN","","","","1","100000","","","","","","","",
"DEMDataSet","element","dCustomResults.02","Custom Element ID Referenced","","","","References the CustomElementID attribute for eCustomConfiguration.CustomGroup","Mandatory","","","1","1","","CustomResults","","","","","","1","100000","","","","","","","",
"DEMDataSet","element","dCustomResults.03","CorrelationID of DemographicReport Element or Group","","","","References the CorrelationID attribute of an element or group in the DemographicReport section","Optional","","","0","1","","CustomResults","","","","","","1","100000","","","","","","","",
