"DatasetName","DatasetType","ElementNumber","ElementName","V2Number","National","State","Definition","Usage","Comment","V3Changes","MinOccurs","MaxOccurs","IsNillable","DataType","NV","PN","PNNill","NVList","PNList","minLength","maxLength","length","minInclusive","maxInclusive","minExclusive","totalDigits","fractionDigits","pattern",
"EMSDataSet","element","eResponse.22","Ending Odometer Reading of Responding Vehicle","E02_19","","State","If using a counter, this is the mileage traveled beginning with dispatch through the transport of the patient to their destination and ending when back in service, starting from 0. If EMS vehicle/unit is via water or air travel document the number in "hours" as it relates to the documentation of boat, Fixed Wing, or Rotor Craft in eDisposition.16","Optional","","","0","1","","EMSMileageOdometer","","","","","","","","","","","","8","2","",
"EMSDataSet","element","eResponse.23","Response Mode to Scene","E02_20","National","State","The indication whether the response was emergent or non-emergent. An emergent response is an immediate response (typically using lights and sirens).","Mandatory","Information now split between eResponse.23 (Response Mode to Scene) and eResponse.24 (Additional Response Mode Descriptors)","","1","1","","EMSResponseMode","","","","","","","","","","","","","","",
"EMSDataSet","element","eResponse.24","Additional Response Mode Descriptors","","National","State","The documentation of response mode techniques used for this EMS response.","Required","Descriptors have been added to better describe the EMS Response.  This includes information on whether the EMS event was schedule or unscheduled.","","1","M","Nillable","EMSAdditionalResponseMode","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eDispatch.01","Complaint Reported by Dispatch","E03_01","National","State","The complaint dispatch reported to the responding unit.","Mandatory","Added Pandemic/Epidemic/Outbreak.<br/>Added Automated Crash Notification<br/>Added Healthcare Professional Admission<br/>Added Interfacility/Evaluation/Transfer<br/>- Other entries expanded based on current national EMD Dispatch List","","1","1","","ComplaintReportedByDispatch","","","","","","","","","","","","","","",
"EMSDataSet","element","eDispatch.02","EMD Performed","E03_02","National","State","Indication of whether Emergency Medical Dispatch was performed for this EMS event.","Required","","","1","1","Nillable","EMDPerformed","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eDispatch.03","EMD Card Number","E03_03","","","The EMD card number reported by dispatch, consisting of the card number, dispatch level, and dispatch mode","Optional","","","0","1","","EMDCardNumber","","","","","","1","10","","","","","","","",
"EMSDataSet","element","eDispatch.04","Dispatch Center Name or ID","","","","The name or ID of the dispatch center providing electronic data to the PCR for the EMS agency, if applicable.","Optional","This element can be used to identify the dispatch center (Primary or Secondary Public Safety Answering Point - PSAP) that dispatches the EMS agency.  If the EMS agency is able to populate the Patient Care Report (PCR) with CAD specific details (times, incident address information, crew information, EMD, etc) the name or ID of the dispatch center should be documented.","Added to the dataset to assist in identifying the CAD / dispatch center providing information to the EMS agency and ePCR when there are multiple dispatch centers sending resources to the same EMS incident.","0","1","","ComputerAidedDispatchCADNameorID","","","","","","2","100","","","","","","","",
"EMSDataSet","element","eDispatch.05","Dispatch Priority (Patient Acuity)","","","","The actual, apparent, or potential acuity of the patient’s condition as determined through information obtained during the EMD process.","Optional","The use of priority and acuity values vary by EMS agency.  Some systems may utilize fewer than four priority levels and some more.  The use of four priority levels is to capture the majority and allow for the inclusion of the NHTSA National EMS Core Content definitions for patient acuity, specifically: Critical, Emergent, and Lower Acuity. <br/><br/> For EMS Agencies and CAD / EMD systems utilizing Alpha-Echo, Omega levels for determining the priority level for dispatch of the EMS unit, the recommended mapping is: <br/><br/> <table cellpadding="2px" cellspacing="0px" border="1px"> <tr> <td>Echo = Priority 1</td><td>Charlie = Priority 2</td><td>Alpha = Priority 3</td> </tr><tr> <td>Delta = Priority 1</td><td>Bravo = Priority 2</td><td>Omega = Priority 4</td> </tr></table> <br/> <br/>Priority 1 is typically an emergent (lights and sirens) response <br/>Priority 2 is typically an emergent response without the use lights and sirens <br/>Priority 3 is typically a non-emergent response for nursing home, hospital-to-hospital transfers, etc. <br/>Priority 4 is typically a scheduled response (scheduled  transfer) or standby event <br/><br/> Definitions related to “Critical, Emergent, and Lower Acuity” can be found in the National EMS Core Content document from NHTSA EMS (DOT HS 809-898 July 2005) at  <br/>http://www.nhtsa.gov/people/injury/ems/emscorecontent/images/EMSCoreContent.pdf","","0","1","","DispatchPriority","","","","","","","","","","","","","","",
"EMSDataSet","element","eCrew.01","Crew Member ID","E04_01","","State","The state certification/licensure ID number assigned to the crew member.","Recommended","Document the state certification/licensure ID for the state where the event occurred.","","0","1","Nillable","CrewMemberID","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","2","15","","","","","","","",
"EMSDataSet","element","eCrew.02","Crew Member Level","E04_03","","State","The functioning level of the crew member ID during this EMS patient encounter.","Recommended","The category EMT-Intermediate includes EMS professionals with an “85” or “99” certification level.","","0","1","Nillable","CrewMemberLevel","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eCrew.03","Crew Member Response Role","E04_02","","State","The role(s) of the role member during response, at scene treatment, and/or transport.","Recommended","This element has been changed to allow for multiple selections. There must be a driver for response and transport. There must be a primary patient caregiver for scene and transport.","","0","M","Nillable","CrewMemberRoles","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","","","","","","",
"EMSDataSet","element","eTimes.01","PSAP Call Date/Time","E05_02","National","State","The date/time the phone rings (911 call to public safety answering point or other designated entity) requesting EMS services.","Required","This date/time might be the same as Dispatch Notified Date/Time (eTimes.02). 							<br/><br/>DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="1"><tr><td>							 <table border="1px" cellpadding="2px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.02","Dispatch Notified Date/Time","E05_03","","","The date/time dispatch was notified by the 911 call taker (if a separate entity).","Optional","This date/time might be the same as PSAP Call Date/Time (eTimes.01).  							<br/><br/>DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.03","Unit Notified by Dispatch Date/Time","E05_04","National","State","The date/time the responding unit was notified by dispatch.","Mandatory","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="1"><tr><td>							 <table border="1px" cellpadding="2px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.04","Dispatch Acknowledged Date/Time","","","","The date/time the dispatch was acknowledged by the EMS Unit.","Optional","This is the end of turnout time or the beginning of response time. Added per Fire Service to better calculate NFPA 1710. 							<br/><br/>DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.05","Unit En Route Date/Time","E05_05","National","State","The date/time the unit responded; that is, the time the vehicle started moving.","Required","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.06","Unit Arrived on Scene Date/Time","E05_06","National","State","The date/time the responding unit arrived on the scene; that is, the time the vehicle stopped moving at the scene.","Required","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.07","Arrived at Patient Date/Time","E05_07","National","State","The date/time the responding unit arrived at the patient's side.","Required","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.08","Transfer of EMS Patient Care Date/Time","E05_08","","State","The date/time the patient was transferred from this EMS agency to another EMS agency for care.","Recommended","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","Nillable","DateTimeType","NV","","","NV.NotReporting; NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.09","Unit Left Scene Date/Time","E05_09","National","State","The date/time the responding unit left the scene with a patient (started moving).","Required","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.10","Arrival at Destination Landing Area Date/Time","","","","The date/time the Air Medical vehicle arrived at the destination landing area.","Optional","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","0","1","","DateTimeType","","","","","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
"EMSDataSet","element","eTimes.11","Patient Arrived at Destination Date/Time","E05_10","National","State","The date/time the responding unit arrived with the patient at the destination or transfer point.","Required","DateTime consists of finite-length characters of the form: yyyy '-' mm '-' dd 'T' hh ':' mm ':' ss ('.' s+)? (zzzzzz) <table  cellspacing="2"><tr><td>							 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">yyyy</td><td>a four-digit numeral that represents the year</td></tr>   <tr><td align="center">'-'</td><td>separators between parts of the date portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the month</td></tr>   <tr><td align="center">dd</td><td>a two-digit numeral that represents the day</td></tr>   <tr><td align="center">T</td><td>separator that indicates time-of-day follows</td></tr>   <tr><td align="center">hh</td><td>a two-digit numeral that represents the hour</td></tr>   <tr><td align="center">':'</td><td>a separator between parts of the time-of-day portion</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minute</td></tr>   <tr><td align="center">ss</td><td>a two-integer-digit numeral that represents the whole seconds</td></tr>   <tr><td align="center">'.' s+</td><td>(not required) represents the fractional seconds</td></tr>   <tr><td align="center">zzzzzz</td><td>(required) represents the timezone (as described below)</td></tr> </table>  </td></tr></table> <br/>Timezones, required, are durations with (integer-valued) hour and minute properties in the form: ('+' | '-') hh ':' mm    <table cellspacing="2"><tr><td>	 <table border="1px" cellpadding="3px" cellspacing="0">   <tr><td align="center">hh</td><td>a two-digit numeral (with leading zeros as required) that represents the hours</td></tr>   <tr><td align="center">mm</td><td>a two-digit numeral that represents the minutes</td></tr>   <tr><td align="center">'+'</td><td>a nonnegative duration</td></tr>   <tr><td align="center">'-'</td><td>a nonpositive duration</td></tr> </table> </td></tr></table>","","1","1","Nillable","DateTimeType","NV","","","NV.NotRecorded; NV.NotApplicable; ","","","","","1950-01-01T00:00:00-00:00","2050-01-01T00:00:00-00:00","","","","[0-9]{4}-[0-9]{2}-[0-9]{2}T[0-9]{2}:[0-9]{2}:[0-9]{2}(\.\d+)?(\+|-)[0-9]{2}:[0-9]{2}",
